,Precipitation,encode_state,Year,Month
7787,0.991568592,0,1968,12
7884,1.035459235,0,1969,1
7885,1.103350188,0,1969,2
7886,1.201159333,0,1969,3
7887,1.720968327,0,1969,4
7888,1.984121613,0,1969,5
7889,1.513949403,0,1969,6
7890,2.236614597,0,1969,7
7891,2.507354433,0,1969,8
7892,1.432451284,0,1969,9
7893,1.484570175,0,1969,10
7894,1.136680252,0,1969,11
7895,1.013782705,0,1969,12
7992,1.095900765,0,1970,1
7993,1.137016338,0,1970,2
7994,1.301355493,0,1970,3
7995,1.941710429,0,1970,4
7996,1.650322414,0,1970,5
7997,2.326874494,0,1970,6
7998,1.899684012,0,1970,7
7999,2.061349922,0,1970,8
8000,1.39760414,0,1970,9
8001,1.772736507,0,1970,10
8002,0.937797269,0,1970,11
8003,1.009599224,0,1970,12
8100,0.970919385,0,1971,1
8101,1.007427847,0,1971,2
8102,1.272815107,0,1971,3
8103,1.738474824,0,1971,4
8104,2.702034964,0,1971,5
8105,1.619506602,0,1971,6
8106,2.394352111,0,1971,7
8107,1.853817886,0,1971,8
8108,1.678453577,0,1971,9
8109,1.423328056,0,1971,10
8110,1.128224951,0,1971,11
8111,0.898772198,0,1971,12
8208,1.069871356,0,1972,1
8209,1.13813403,0,1972,2
8210,1.299538779,0,1972,3
8211,1.598087062,0,1972,4
8212,1.880327499,0,1972,5
8213,1.583820482,0,1972,6
8214,2.56738141,0,1972,7
8215,2.194998851,0,1972,8
8216,1.457655328,0,1972,9
8217,1.174712262,0,1972,10
8218,0.911596659,0,1972,11
8219,1.082701509,0,1972,12
8316,0.953197422,0,1973,1
8317,1.000179636,0,1973,2
8318,1.144220495,0,1973,3
8319,1.815999709,0,1973,4
8320,2.147103279,0,1973,5
8321,2.441935141,0,1973,6
8322,2.347606768,0,1973,7
8323,1.95294593,0,1973,8
8324,1.376482629,0,1973,9
8325,1.380015773,0,1973,10
8326,1.070566755,0,1973,11
8327,1.012420405,0,1973,12
8424,1.10483256,0,1974,1
8425,1.095920848,0,1974,2
8426,1.441614976,0,1974,3
8427,1.541826636,0,1974,4
8428,2.222641215,0,1974,5
8429,2.113347507,0,1974,6
8430,2.162316803,0,1974,7
8431,1.824322002,0,1974,8
8432,1.330111979,0,1974,9
8433,1.404844825,0,1974,10
8434,1.044412676,0,1974,11
8435,1.053908147,0,1974,12
8532,1.162723041,0,1975,1
8533,1.214370709,0,1975,2
8534,1.816370033,0,1975,3
8535,1.819344172,0,1975,4
8536,2.63399286,0,1975,5
8537,2.015274106,0,1975,6
8538,2.326077543,0,1975,7
8539,1.814129284,0,1975,8
8540,1.424453226,0,1975,9
8541,1.278796643,0,1975,10
8542,0.973338729,0,1975,11
8543,0.980594209,0,1975,12
8640,1.140125772,0,1976,1
8641,1.079736688,0,1976,2
8642,1.428841643,0,1976,3
8643,1.781269311,0,1976,4
8644,1.999251477,0,1976,5
8645,1.503291171,0,1976,6
8646,2.298558592,0,1976,7
8647,2.040946367,0,1976,8
8648,1.265368943,0,1976,9
8649,1.525133936,0,1976,10
8650,1.127872535,0,1976,11
8651,0.869156951,0,1976,12
8748,1.088386097,0,1977,1
8749,1.164112109,0,1977,2
8750,1.41910784,0,1977,3
8751,1.754580613,0,1977,4
8752,2.036607959,0,1977,5
8753,1.503724717,0,1977,6
8754,1.935130199,0,1977,7
8755,1.901484508,0,1977,8
8756,1.690074467,0,1977,9
8757,1.596673344,0,1977,10
8758,1.121281144,0,1977,11
8759,0.818547145,0,1977,12
8856,1.047395843,0,1978,1
8857,1.042161106,0,1978,2
8858,1.292925976,0,1978,3
8859,1.566224399,0,1978,4
8860,2.509506569,0,1978,5
8861,1.373938871,0,1978,6
8862,2.011733578,0,1978,7
8863,2.072071488,0,1978,8
8864,1.26966594,0,1978,9
8865,1.521239884,0,1978,10
8866,1.108794094,0,1978,11
8867,1.142648295,0,1978,12
8964,1.151235772,0,1979,1
8965,1.06975891,0,1979,2
8966,1.732150082,0,1979,3
8967,1.549048429,0,1979,4
8968,2.252982113,0,1979,5
8969,1.964539783,0,1979,6
8970,1.903514949,0,1979,7
8971,1.993015484,0,1979,8
8972,1.663419702,0,1979,9
8973,1.402101576,0,1979,10
8974,1.016403414,0,1979,11
8975,0.99593506,0,1979,12
9072,0.830136458,0,1980,1
9073,1.086112251,0,1980,2
9074,1.393859786,0,1980,3
9075,2.098065979,0,1980,4
9076,2.212811766,0,1980,5
9077,1.508665028,0,1980,6
9078,2.006905379,0,1980,7
9079,1.837258246,0,1980,8
9080,1.520966605,0,1980,9
9081,1.312888098,0,1980,10
9082,1.159555955,0,1980,11
9083,1.047935618,0,1980,12
9180,0.985294276,0,1981,1
9181,1.235324927,0,1981,2
9182,1.291359946,0,1981,3
9183,1.832169983,0,1981,4
9184,2.160643616,0,1981,5
9185,1.483941673,0,1981,6
9186,2.051136098,0,1981,7
9187,2.228872323,0,1981,8
9188,1.465530854,0,1981,9
9189,1.522532818,0,1981,10
9190,0.981030966,0,1981,11
9191,0.905160478,0,1981,12
9288,0.91403339,0,1982,1
9289,1.031757515,0,1982,2
9290,1.409668183,0,1982,3
9291,2.089370419,0,1982,4
9292,2.021861092,0,1982,5
9293,1.895774098,0,1982,6
9294,2.15832848,0,1982,7
9295,1.910343006,0,1982,8
9296,1.410664271,0,1982,9
9297,1.157867028,0,1982,10
9298,1.051707731,0,1982,11
9299,1.112558669,0,1982,12
9396,1.124505253,0,1983,1
9397,1.071621884,0,1983,2
9398,1.264256109,0,1983,3
9399,1.762011249,0,1983,4
9400,2.012551873,0,1983,5
9401,1.365939415,0,1983,6
9402,2.295292622,0,1983,7
9403,2.121055542,0,1983,8
9404,1.641581172,0,1983,9
9405,1.390036846,0,1983,10
9406,1.197540104,0,1983,11
9407,1.114698458,0,1983,12
9504,0.959677887,0,1984,1
9505,1.066222537,0,1984,2
9506,1.355790833,0,1984,3
9507,1.661170813,0,1984,4
9508,2.045967851,0,1984,5
9509,1.855647163,0,1984,6
9510,2.315270043,0,1984,7
9511,1.928676972,0,1984,8
9512,1.249654004,0,1984,9
9513,1.463848436,0,1984,10
9514,0.982484724,0,1984,11
9515,0.940375915,0,1984,12
9612,1.035360685,0,1985,1
9613,1.10012579,0,1985,2
9614,1.517167759,0,1985,3
9615,1.691411615,0,1985,4
9616,2.600602279,0,1985,5
9617,1.973089031,0,1985,6
9618,2.095111435,0,1985,7
9619,2.048717441,0,1985,8
9620,1.411436683,0,1985,9
9621,1.584051826,0,1985,10
9622,1.008966304,0,1985,11
9623,1.059697854,0,1985,12
9720,1.131101791,0,1986,1
9721,1.143063891,0,1986,2
9722,1.40075789,0,1986,3
9723,1.924946774,0,1986,4
9724,2.392685953,0,1986,5
9725,1.64366495,0,1986,6
9726,1.900559564,0,1986,7
9727,2.212092593,0,1986,8
9728,1.509411305,0,1986,9
9729,1.151020139,0,1986,10
9730,1.208326926,0,1986,11
9731,0.957390312,0,1986,12
9828,0.951983699,0,1987,1
9829,1.223918286,0,1987,2
9830,1.32057785,0,1987,3
9831,1.851691477,0,1987,4
9832,2.072615581,0,1987,5
9833,2.656585845,0,1987,6
9834,2.326602988,0,1987,7
9835,2.174726793,0,1987,8
9836,1.685331733,0,1987,9
9837,1.137391714,0,1987,10
9838,1.151194281,0,1987,11
9839,0.901108395,0,1987,12
9936,1.055679581,0,1988,1
9937,1.166360321,0,1988,2
9938,1.54926693,0,1988,3
9939,1.797510032,0,1988,4
9940,2.34535174,0,1988,5
9941,1.695383836,0,1988,6
9942,2.096550329,0,1988,7
9943,1.833640024,0,1988,8
9944,1.454407143,0,1988,9
9945,1.510486531,0,1988,10
9946,1.025273238,0,1988,11
9947,1.158153821,0,1988,12
10044,1.1297147,0,1989,1
10045,1.06459774,0,1989,2
10046,1.398138709,0,1989,3
10047,1.846489551,0,1989,4
10048,1.510883474,0,1989,5
10049,1.501553653,0,1989,6
10050,2.141389764,0,1989,7
10051,2.153130275,0,1989,8
10052,1.191712802,0,1989,9
10053,1.216176268,0,1989,10
10054,1.057844789,0,1989,11
10055,1.150579449,0,1989,12
10152,1.063114878,0,1990,1
10153,1.108253808,0,1990,2
10154,1.14022659,0,1990,3
10155,2.154967676,0,1990,4
10156,2.416046603,0,1990,5
10157,1.116519029,0,1990,6
10158,2.41389915,0,1990,7
10159,2.083746631,0,1990,8
10160,1.499199229,0,1990,9
10161,1.501171598,0,1990,10
10162,1.156911958,0,1990,11
10163,0.936866679,0,1990,12
10260,1.238956523,0,1991,1
10261,1.073767083,0,1991,2
10262,1.712694551,0,1991,3
10263,1.436429064,0,1991,4
10264,2.139387682,0,1991,5
10265,1.435548922,0,1991,6
10266,2.211114819,0,1991,7
10267,1.83701898,0,1991,8
10268,1.805728586,0,1991,9
10269,1.316384428,0,1991,10
10270,1.047491254,0,1991,11
10271,1.085611866,0,1991,12
10368,1.14498059,0,1992,1
10369,1.199084028,0,1992,2
10370,1.380297714,0,1992,3
10371,1.731615189,0,1992,4
10372,2.47297283,0,1992,5
10373,2.032648266,0,1992,6
10374,2.097464881,0,1992,7
10375,2.052057467,0,1992,8
10376,1.764906792,0,1992,9
10377,1.418264137,0,1992,10
10378,1.27281796,0,1992,11
10379,0.972689644,0,1992,12
10476,0.947780755,0,1993,1
10477,1.191862811,0,1993,2
10478,1.64338913,0,1993,3
10479,2.036400338,0,1993,4
10480,2.076282387,0,1993,5
10481,1.123643456,0,1993,6
10482,2.01857986,0,1993,7
10483,2.048782628,0,1993,8
10484,1.383927408,0,1993,9
10485,1.633176899,0,1993,10
10486,1.084692295,0,1993,11
10487,1.024719114,0,1993,12
10584,1.159853091,0,1994,1
10585,0.914989572,0,1994,2
10586,1.562034909,0,1994,3
10587,1.651384386,0,1994,4
10588,2.218092131,0,1994,5
10589,2.018944173,0,1994,6
10590,2.020419982,0,1994,7
10591,2.063058781,0,1994,8
10592,1.495393837,0,1994,9
10593,1.127279623,0,1994,10
10594,1.138245096,0,1994,11
10595,0.897108275,0,1994,12
10692,1.093750662,0,1995,1
10693,1.157449186,0,1995,2
10694,1.426617258,0,1995,3
10695,2.075177289,0,1995,4
10696,2.738571157,0,1995,5
10697,2.613940736,0,1995,6
10698,1.886959875,0,1995,7
10699,1.688660553,0,1995,8
10700,1.753185706,0,1995,9
10701,1.211590115,0,1995,10
10702,1.128207269,0,1995,11
10703,1.010218087,0,1995,12
10800,1.07269467,0,1996,1
10801,1.157195029,0,1996,2
10802,1.746833522,0,1996,3
10803,2.045340552,0,1996,4
10804,1.676322145,0,1996,5
10805,2.379037127,0,1996,6
10806,1.925076264,0,1996,7
10807,1.983019064,0,1996,8
10808,1.479099585,0,1996,9
10809,1.414692443,0,1996,10
10810,1.109677311,0,1996,11
10811,1.054800567,0,1996,12
10908,1.138346002,0,1997,1
10909,1.109613821,0,1997,2
10910,1.38196363,0,1997,3
10911,1.90690539,0,1997,4
10912,2.377898815,0,1997,5
10913,1.680344074,0,1997,6
10914,1.987829982,0,1997,7
10915,2.386169019,0,1997,8
10916,1.608122625,0,1997,9
10917,1.181826548,0,1997,10
10918,1.045574224,0,1997,11
10919,1.173238715,0,1997,12
11016,1.119164622,0,1998,1
11017,1.098092495,0,1998,2
11018,1.144580692,0,1998,3
11019,1.651651119,0,1998,4
11020,2.42593201,0,1998,5
11021,2.574020103,0,1998,6
11022,2.270852073,0,1998,7
11023,1.769732457,0,1998,8
11024,1.682724362,0,1998,9
11025,1.365698883,0,1998,10
11026,1.183378199,0,1998,11
11027,1.013239684,0,1998,12
11124,0.959938128,0,1999,1
11125,1.126549914,0,1999,2
11126,1.513911278,0,1999,3
11127,1.567331628,0,1999,4
11128,2.089326171,0,1999,5
11129,1.604966442,0,1999,6
11130,1.903559669,0,1999,7
11131,2.190697344,0,1999,8
11132,1.919852655,0,1999,9
11133,1.189969889,0,1999,10
11134,1.043561127,0,1999,11
11135,1.004250633,0,1999,12
11232,1.014179222,0,2000,1
11233,1.177661257,0,2000,2
11234,1.098104407,0,2000,3
11235,2.596424339,0,2000,4
11236,2.076593683,0,2000,5
11237,1.516065586,0,2000,6
11238,1.97105904,0,2000,7
11239,2.047406354,0,2000,8
11240,1.49437643,0,2000,9
11241,1.390067914,0,2000,10
11242,1.201665664,0,2000,11
11243,0.942890067,0,2000,12
11340,1.051256098,0,2001,1
11341,1.159625897,0,2001,2
11342,1.597966243,0,2001,3
11343,2.006947079,0,2001,4
11344,2.710707444,0,2001,5
11345,1.473333037,0,2001,6
11346,2.298260583,0,2001,7
11347,1.867815751,0,2001,8
11348,1.841498034,0,2001,9
11349,1.271459276,0,2001,10
11350,1.041346241,0,2001,11
11351,0.972689644,0,2001,12
11448,1.054476667,0,2002,1
11449,1.144179933,0,2002,2
11450,1.37091869,0,2002,3
11451,1.735683336,0,2002,4
11452,1.977993689,0,2002,5
11453,1.480718006,0,2002,6
11454,2.124437179,0,2002,7
11455,2.435968972,0,2002,8
11456,1.31062311,0,2002,9
11457,1.404844825,0,2002,10
11458,1.133179504,0,2002,11
11459,0.977236815,0,2002,12
11556,0.921213334,0,2003,1
11557,1.066736802,0,2003,2
11558,1.288898773,0,2003,3
11559,2.490319301,0,2003,4
11560,2.774667622,0,2003,5
11561,2.517297207,0,2003,6
11562,1.878797686,0,2003,7
11563,2.087829443,0,2003,8
11564,1.648334968,0,2003,9
11565,1.270020475,0,2003,10
11566,0.955669498,0,2003,11
11567,0.914700928,0,2003,12
11664,1.109617405,0,2004,1
11665,1.127064729,0,2004,2
11666,1.762220618,0,2004,3
11667,1.575078974,0,2004,4
11668,2.415885557,0,2004,5
11669,1.558097365,0,2004,6
11670,2.370975921,0,2004,7
11671,1.833529295,0,2004,8
11672,1.580043933,0,2004,9
11673,1.680582538,0,2004,10
11674,1.043685888,0,2004,11
11675,1.096148246,0,2004,12
11772,1.162638113,0,2005,1
11773,1.127064729,0,2005,2
11774,1.319622504,0,2005,3
11775,2.243604632,0,2005,4
11776,2.703881082,0,2005,5
11777,1.856884741,0,2005,6
11778,2.16717665,0,2005,7
11779,2.1003688,0,2005,8
11780,1.624816058,0,2005,9
11781,1.324524114,0,2005,10
11782,1.042748366,0,2005,11
11783,0.996087793,0,2005,12
11880,1.166909039,0,2006,1
11881,1.075040162,0,2006,2
11882,1.322460749,0,2006,3
11883,1.948943091,0,2006,4
11884,2.47988565,0,2006,5
11885,2.102756268,0,2006,6
11886,1.793251074,0,2006,7
11887,2.018500704,0,2006,8
11888,1.752531256,0,2006,9
11889,1.532860179,0,2006,10
11890,1.038967221,0,2006,11
11891,1.033297952,0,2006,12
11988,1.117978883,0,2007,1
11989,1.260871154,0,2007,2
11990,1.442133407,0,2007,3
11991,1.99482943,0,2007,4
11992,2.61830685,0,2007,5
11993,1.944756803,0,2007,6
11994,2.206883989,0,2007,7
11995,2.030419079,0,2007,8
11996,1.794672688,0,2007,9
11997,1.662010863,0,2007,10
11998,0.958739265,0,2007,11
11999,1.053887216,0,2007,12
12096,1.140164589,0,2008,1
12097,1.201796338,0,2008,2
12098,1.506809752,0,2008,3
12099,1.859817599,0,2008,4
12100,2.077213333,0,2008,5
12101,2.029741784,0,2008,6
12102,2.177647204,0,2008,7
12103,1.699083674,0,2008,8
12104,1.403563154,0,2008,9
12105,1.335305006,0,2008,10
12106,1.123621971,0,2008,11
12107,0.956005216,0,2008,12
12204,1.149424373,0,2009,1
12205,1.126161299,0,2009,2
12206,1.323073607,0,2009,3
12207,1.764308327,0,2009,4
12208,1.907365205,0,2009,5
12209,1.445811525,0,2009,6
12210,2.175410078,0,2009,7
12211,2.136627558,0,2009,8
12212,1.372898338,0,2009,9
12213,1.340250797,0,2009,10
12214,1.079989796,0,2009,11
12215,1.006041788,0,2009,12
12312,1.016581934,0,2010,1
12313,1.257100134,0,2010,2
12314,1.855931337,0,2010,3
12315,1.66240186,0,2010,4
12316,2.064978577,0,2010,5
12317,2.26910432,0,2010,6
12318,2.354718369,0,2010,7
12319,2.030355464,0,2010,8
12320,1.466299229,0,2010,9
12321,1.235600907,0,2010,10
12322,1.19587693,0,2010,11
12323,1.078484619,0,2010,12
12420,1.116789251,0,2011,1
12421,1.12468375,0,2011,2
12422,1.41669521,0,2011,3
12423,1.776900132,0,2011,4
12424,2.2112263,0,2011,5
12425,1.695111019,0,2011,6
12426,2.073259615,0,2011,7
12427,2.206420154,0,2011,8
12428,1.344714671,0,2011,9
12429,1.441864337,0,2011,10
12430,0.973338729,0,2011,11
12431,1.231186773,0,2011,12
12528,0.99200227,0,2012,1
12529,1.134881379,0,2012,2
12530,1.774517278,0,2012,3
12531,1.777986573,0,2012,4
12532,2.139883095,0,2012,5
12533,1.670017482,0,2012,6
12534,2.003014361,0,2012,7
12535,2.153942709,0,2012,8
12536,1.888565612,0,2012,9
12537,1.304392156,0,2012,10
12538,0.935392542,0,2012,11
12539,1.085780438,0,2012,12
12636,1.004086079,0,2013,1
12637,1.146480087,0,2013,2
12638,1.652047806,0,2013,3
12639,2.149689204,0,2013,4
12640,2.67280685,0,2013,5
12641,2.271964127,0,2013,6
12642,2.063572157,0,2013,7
12643,1.98890438,0,2013,8
12644,1.742034362,0,2013,9
12645,1.482952838,0,2013,10
12646,1.007000924,0,2013,11
12647,1.15698032,0,2013,12
12744,1.157570144,0,2014,1
12745,1.080732005,0,2014,2
12746,1.268078726,0,2014,3
12747,1.652454241,0,2014,4
12748,2.391655143,0,2014,5
12749,1.530314001,0,2014,6
12750,2.021361801,0,2014,7
12751,2.109409132,0,2014,8
12752,2.027023836,0,2014,9
12753,1.173899445,0,2014,10
12754,1.112789916,0,2014,11
12755,0.968319108,0,2014,12
12852,1.180451678,0,2015,1
12853,1.142863933,0,2015,2
12854,1.458566339,0,2015,3
12855,2.149282697,0,2015,4
12856,2.295225818,0,2015,5
12857,2.235551262,0,2015,6
12858,2.05550723,0,2015,7
12859,1.909581734,0,2015,8
12860,1.613284089,0,2015,9
12861,1.175165133,0,2015,10
12862,1.002315374,0,2015,11
12863,1.128057633,0,2015,12
12960,0.94608185,0,2016,1
12961,1.218762579,0,2016,2
12962,1.043810454,0,2016,3
12963,1.738851028,0,2016,4
12964,2.26263254,0,2016,5
12965,2.028536283,0,2016,6
12966,2.309407759,0,2016,7
12967,2.27788231,0,2016,8
12968,1.797925796,0,2016,9
12969,1.817383819,0,2016,10
12970,1.082178533,0,2016,11
12971,0.999355585,0,2016,12
13068,1.095208162,0,2017,1
13069,1.197366657,0,2017,2
13070,1.699620929,0,2017,3
13071,2.420125538,0,2017,4
13072,2.049571195,0,2017,5
13073,2.242070507,0,2017,6
13074,2.375328237,0,2017,7
13075,1.910058743,0,2017,8
13076,1.293417592,0,2017,9
13077,1.910172086,0,2017,10
13078,1.072770823,0,2017,11
13079,1.059450094,0,2017,12
13176,0.977144809,0,2018,1
13177,1.1983308,0,2018,2
13178,1.547402322,0,2018,3
13179,1.748736138,0,2018,4
13180,1.901983235,0,2018,5
13181,1.408668128,0,2018,6
13182,2.192750656,0,2018,7
13183,1.98006252,0,2018,8
13184,1.780459512,0,2018,9
13185,1.540624088,0,2018,10
13186,1.22182678,0,2018,11
13187,1.00721893,0,2018,12
13284,1.00181892,0,2019,1
13285,1.118358887,0,2019,2
13286,1.431223648,0,2019,3
13287,1.632336971,0,2019,4
13288,3.647522033,0,2019,5
13289,2.001385883,0,2019,6
13290,2.042145966,0,2019,7
13291,2.074090743,0,2019,8
13292,1.599353605,0,2019,9
13293,1.48459049,0,2019,10
13294,0.946644265,0,2019,11
13295,0.958971938,0,2019,12
13392,1.141075656,0,2020,1
13393,1.111291836,0,2020,2
13394,1.370401944,0,2020,3
13395,1.819174284,0,2020,4
13396,1.925049011,0,2020,5
13397,1.418165028,0,2020,6
13398,2.05834205,0,2020,7
13399,1.958295764,0,2020,8
13400,1.72224898,0,2020,9
13401,1.307294338,0,2020,10
13402,1.045013079,0,2020,11
13403,1.149635411,0,2020,12
13500,1.049550662,0,2021,1
13501,1.073556268,0,2021,2
13502,1.680218307,0,2021,3
13503,2.866642372,0,2021,4
13504,2.661630009,0,2021,5
13505,1.800847097,0,2021,6
13506,2.397699014,0,2021,7
13507,1.653103731,0,2021,8
13508,1.340937887,0,2021,9
13509,1.447588877,0,2021,10
13510,0.959398843,0,2021,11
13511,1.038986449,0,2021,12
13608,1.03502963,0,2022,1
13609,1.087082121,0,2022,2
13610,1.320929667,0,2022,3
13611,2.339998849,0,2022,4
13612,2.51476104,0,2022,5
13613,2.472462703,0,2022,6
13614,2.01782147,0,2022,7
13615,1.908295055,0,2022,8
13616,2.17600603,0,2022,9
13617,1.413920565,0,2022,10
13618,1.162508812,0,2022,11
13619,0.93705238,0,2022,12
12,0.915202271,1,1896,1
13,0.712220398,1,1896,2
14,1.123743757,1,1896,3
15,3.903957042,1,1896,4
16,3.708553532,1,1896,5
17,3.929159263,1,1896,6
18,3.39771281,1,1896,7
19,3.006670589,1,1896,8
20,2.910795088,1,1896,9
21,1.916076629,1,1896,10
22,0.898507663,1,1896,11
23,0.864209042,1,1896,12
120,0.916682946,1,1897,1
121,1.033467753,1,1897,2
122,1.398297436,1,1897,3
123,3.523520313,1,1897,4
124,3.769600915,1,1897,5
125,3.641935234,1,1897,6
126,3.242466109,1,1897,7
127,3.346241688,1,1897,8
128,2.634199405,1,1897,9
129,2.150616354,1,1897,10
130,0.801521953,1,1897,11
131,1.159726397,1,1897,12
228,1.041855806,1,1898,1
229,0.825875804,1,1898,2
230,1.436132931,1,1898,3
231,2.582005292,1,1898,4
232,4.331838093,1,1898,5
233,3.903578326,1,1898,6
234,2.985885539,1,1898,7
235,2.942998791,1,1898,8
236,3.135981845,1,1898,9
237,1.74869348,1,1898,10
238,1.172042313,1,1898,11
239,0.874150226,1,1898,12
336,0.685243524,1,1899,1
337,0.91832578,1,1899,2
338,1.546346558,1,1899,3
339,1.958793772,1,1899,4
340,3.575823732,1,1899,5
341,3.727122528,1,1899,6
342,3.466203783,1,1899,7
343,3.009817388,1,1899,8
344,2.754658391,1,1899,9
345,1.67838968,1,1899,10
346,1.185677003,1,1899,11
347,0.922976915,1,1899,12
444,0.592736054,1,1900,1
445,1.215603097,1,1900,2
446,1.048016959,1,1900,3
447,2.944319701,1,1900,4
448,3.672527328,1,1900,5
449,3.68556173,1,1900,6
450,3.145394627,1,1900,7
451,2.599259962,1,1900,8
452,4.075019,1,1900,9
453,1.855723562,1,1900,10
454,0.822959347,1,1900,11
455,0.788668951,1,1900,12
552,0.554175428,1,1901,1
553,0.955836641,1,1901,2
554,1.120749583,1,1901,3
555,3.089052084,1,1901,4
556,2.893251457,1,1901,5
557,3.575506574,1,1901,6
558,3.135164755,1,1901,7
559,3.019817861,1,1901,8
560,3.121721198,1,1901,9
561,1.840054743,1,1901,10
562,1.001007462,1,1901,11
563,0.784916056,1,1901,12
660,0.612073963,1,1902,1
661,0.841768706,1,1902,2
662,1.569517383,1,1902,3
663,2.082396224,1,1902,4
664,4.746683709,1,1902,5
665,4.936828057,1,1902,6
666,3.059693781,1,1902,7
667,3.696655992,1,1902,8
668,2.799259694,1,1902,9
669,2.052459453,1,1902,10
670,1.440441463,1,1902,11
671,0.853460217,1,1902,12
768,0.692026726,1,1903,1
769,1.156374834,1,1903,2
770,1.429134409,1,1903,3
771,2.218780838,1,1903,4
772,5.838659607,1,1903,5
773,3.493555098,1,1903,6
774,3.011598554,1,1903,7
775,3.218167964,1,1903,8
776,2.292449433,1,1903,9
777,2.080531812,1,1903,10
778,1.058482679,1,1903,11
779,0.826882846,1,1903,12
876,0.597579419,1,1904,1
877,0.656087974,1,1904,2
878,1.466095115,1,1904,3
879,2.868870678,1,1904,4
880,4.201910033,1,1904,5
881,4.538782053,1,1904,6
882,3.607442153,1,1904,7
883,2.907692692,1,1904,8
884,2.818232823,1,1904,9
885,1.62214364,1,1904,10
886,1.027294473,1,1904,11
887,0.754413421,1,1904,12
984,0.583955836,1,1905,1
985,0.8750691,1,1905,2
986,1.51692517,1,1905,3
987,2.557153733,1,1905,4
988,3.787116742,1,1905,5
989,3.957412579,1,1905,6
990,3.52754723,1,1905,7
991,2.893655596,1,1905,8
992,3.308127271,1,1905,9
993,1.925175603,1,1905,10
994,1.650144959,1,1905,11
995,0.790150095,1,1905,12
1092,0.760995427,1,1906,1
1093,0.859214004,1,1906,2
1094,1.797057848,1,1906,3
1095,2.397393159,1,1906,4
1096,3.691894368,1,1906,5
1097,3.79695954,1,1906,6
1098,3.308877026,1,1906,7
1099,3.312285707,1,1906,8
1100,2.896158966,1,1906,9
1101,1.720204526,1,1906,10
1102,1.715889622,1,1906,11
1103,0.708950657,1,1906,12
1200,0.968930794,1,1907,1
1201,1.02689833,1,1907,2
1202,1.079855228,1,1907,3
1203,2.743875045,1,1907,4
1204,3.456664182,1,1907,5
1205,4.23109219,1,1907,6
1206,3.213475262,1,1907,7
1207,2.970239859,1,1907,8
1208,2.826998626,1,1907,9
1209,2.070117196,1,1907,10
1210,0.965975319,1,1907,11
1211,1.09189805,1,1907,12
1308,0.649375929,1,1908,1
1309,1.02689833,1,1908,2
1310,1.379569162,1,1908,3
1311,1.905764587,1,1908,4
1312,3.004413685,1,1908,5
1313,4.577527891,1,1908,6
1314,3.163625779,1,1908,7
1315,3.240563775,1,1908,8
1316,2.474999583,1,1908,9
1317,1.985087072,1,1908,10
1318,1.389313931,1,1908,11
1319,0.610709902,1,1908,12
1416,0.598258109,1,1909,1
1417,0.824554016,1,1909,2
1418,1.548343747,1,1909,3
1419,2.295818385,1,1909,4
1420,3.704594215,1,1909,5
1421,4.940133283,1,1909,6
1422,3.178463619,1,1909,7
1423,2.889796401,1,1909,8
1424,3.100361195,1,1909,9
1425,1.610853581,1,1909,10
1426,3.069102656,1,1909,11
1427,0.936828236,1,1909,12
1524,0.72954578,1,1910,1
1525,0.954540951,1,1910,2
1526,1.237296922,1,1910,3
1527,1.859010562,1,1910,4
1528,3.824816124,1,1910,5
1529,3.495682904,1,1910,6
1530,3.154962721,1,1910,7
1531,2.86133466,1,1910,8
1532,2.959461993,1,1910,9
1533,1.053896714,1,1910,10
1534,0.654729075,1,1910,11
1535,0.71355843,1,1910,12
1632,0.751199879,1,1911,1
1633,1.940224654,1,1911,2
1634,1.095221984,1,1911,3
1635,2.176655231,1,1911,4
1636,3.471260391,1,1911,5
1637,2.20578405,1,1911,6
1638,3.277777134,1,1911,7
1639,2.897958236,1,1911,8
1640,3.014965306,1,1911,9
1641,1.762995679,1,1911,10
1642,1.464564541,1,1911,11
1643,0.928714722,1,1911,12
