,forecast,encode_state,Year,Month
873,63.64303589,0,1968,10
874,47.16340256,0,1968,11
875,35.20198441,0,1968,12
876,35.15323257,0,1969,1
877,42.07839584,0,1969,2
878,47.05115128,0,1969,3
879,50.7940712,0,1969,4
880,61.98512268,0,1969,5
881,79.27761841,0,1969,6
882,80.31082153,0,1969,7
883,77.71586609,0,1969,8
884,70.73552704,0,1969,9
885,63.30787659,0,1969,10
886,43.76567841,0,1969,11
887,36.57373428,0,1969,12
888,40.64831161,0,1970,1
889,40.87277603,0,1970,2
890,40.5406723,0,1970,3
891,60.59290695,0,1970,4
892,70.1619339,0,1970,5
893,71.2130661,0,1970,6
894,82.37793732,0,1970,7
895,83.50852203,0,1970,8
896,72.38504791,0,1970,9
897,48.54383087,0,1970,10
898,45.85511398,0,1970,11
899,41.56894302,0,1970,12
900,35.50640106,0,1971,1
901,45.1326561,0,1971,2
902,44.52235413,0,1971,3
903,50.85466385,0,1971,4
904,71.33286285,0,1971,5
905,73.87008667,0,1971,6
906,82.89875031,0,1971,7
907,83.40369415,0,1971,8
908,69.0644989,0,1971,9
909,52.01765823,0,1971,10
910,44.36340714,0,1971,11
911,40.62897873,0,1971,12
912,39.62767029,0,1972,1
913,39.90892029,0,1972,2
914,47.01473618,0,1972,3
915,56.42266846,0,1972,4
916,61.93691254,0,1972,5
917,79.18608856,0,1972,6
918,80.44743347,0,1972,7
919,81.31167603,0,1972,8
920,67.52016449,0,1972,9
921,57.28289413,0,1972,10
922,44.99045944,0,1972,11
923,36.80757523,0,1972,12
924,36.67247391,0,1973,1
925,45.90100861,0,1973,2
926,55.22266769,0,1973,3
927,58.54717255,0,1973,4
