,forecast,encode_state,Year,Month
548,46.77650833129883,0.0,1941.0,9.0
549,34.91143798828125,0.0,1941.0,10.0
550,18.554025650024414,0.0,1941.0,11.0
551,15.96932601928711,0.0,1941.0,12.0
552,11.758662223815918,0.0,1942.0,1.0
553,16.398601531982422,0.0,1942.0,2.0
554,20.956409454345703,0.0,1942.0,3.0
555,29.16322135925293,0.0,1942.0,4.0
556,41.273250579833984,0.0,1942.0,5.0
557,46.99713134765625,0.0,1942.0,6.0
558,51.193084716796875,0.0,1942.0,7.0
559,49.72615051269531,0.0,1942.0,8.0
560,42.289398193359375,0.0,1942.0,9.0
561,33.610382080078125,0.0,1942.0,10.0
562,21.486818313598633,0.0,1942.0,11.0
563,14.670933723449707,0.0,1942.0,12.0
564,9.00849723815918,0.0,1943.0,1.0
565,9.1591215133667,0.0,1943.0,2.0
566,16.975448608398438,0.0,1943.0,3.0
567,30.738466262817383,0.0,1943.0,4.0
568,37.04204177856445,0.0,1943.0,5.0
569,46.11886215209961,0.0,1943.0,6.0
570,49.71002960205078,0.0,1943.0,7.0
571,49.05562973022461,0.0,1943.0,8.0
572,41.622230529785156,0.0,1943.0,9.0
573,33.044349670410156,0.0,1943.0,10.0
574,22.197559356689453,0.0,1943.0,11.0
575,15.431649208068848,0.0,1943.0,12.0
576,12.378252983093262,0.0,1944.0,1.0
577,18.352603912353516,0.0,1944.0,2.0
578,22.058374404907227,0.0,1944.0,3.0
579,33.36375427246094,0.0,1944.0,4.0
580,36.780094146728516,0.0,1944.0,5.0
581,46.07871627807617,0.0,1944.0,6.0
582,52.58625793457031,0.0,1944.0,7.0
583,54.60608673095703,0.0,1944.0,8.0
584,41.20951461791992,0.0,1944.0,9.0
585,30.289684295654297,0.0,1944.0,10.0
586,21.402685165405273,0.0,1944.0,11.0
587,14.193572044372559,0.0,1944.0,12.0
588,9.447335243225098,0.0,1945.0,1.0
589,14.600662231445312,0.0,1945.0,2.0
590,17.22978401184082,0.0,1945.0,3.0
591,28.252721786499023,0.0,1945.0,4.0
592,38.719154357910156,0.0,1945.0,5.0
593,45.51600646972656,0.0,1945.0,6.0
594,51.16181182861328,0.0,1945.0,7.0
595,49.62717819213867,0.0,1945.0,8.0
596,40.6810302734375,0.0,1945.0,9.0
597,33.70827102661133,0.0,1945.0,10.0
598,24.346698760986328,0.0,1945.0,11.0
599,13.053356170654297,0.0,1945.0,12.0
600,13.362715721130371,0.0,1946.0,1.0
601,17.196861267089844,0.0,1946.0,2.0
602,21.848491668701172,0.0,1946.0,3.0
603,27.437278747558594,0.0,1946.0,4.0
604,37.99504089355469,0.0,1946.0,5.0
