Year,Month,PastTemperature,PastPrecipitation,Precipitation,Encode
1930,11,23.5,0.65,2.32,2
1930,12,10.9,0.67,0.23,2
1930,1,4.7,1.58,0.96,3
1930,2,10,1.07,0.87,3
1930,3,32.2,1.73,1.43,3
1930,4,37.6,1.27,1.85,3
1930,5,47.7,1.97,1.34,3
1930,6,57.3,2.32,1.75,3
1930,7,67.4,0.7,1.13,3
1930,8,68,0.39,1.28,3
1930,9,49.4,1.54,1.75,3
1930,10,44.6,1.18,1.75,3
1930,11,27.7,0.95,1.37,3
1930,12,19.4,2.92,0.27,3
1930,1,14.5,0.37,0.72,4
1930,2,15.9,0.95,0.4,4
1930,3,38.6,0.88,0.41,4
1930,4,48.3,3.14,3.8,4
1930,5,56.3,2.81,5.12,4
1930,6,66.5,3.04,3.24,4
1930,7,75.4,3.05,1.45,4
1930,8,74.3,1.57,3.89,4
1930,9,58.3,2.89,1.57,4
1930,10,50.6,2.86,2.79,4
1930,11,29.7,0.97,1.88,4
1930,12,27.1,0.07,0.22,4
1930,1,-6,0.72,0.29,5
1930,2,1.9,0.37,1.3,5
1930,3,29.8,1.03,0.11,5
1930,4,40.9,1.4,1.43,5
1930,5,49.1,2.95,2.7,5
1930,6,61.4,1.4,3.03,5
1930,7,70.9,1.19,0.93,5
1930,8,68.4,0.73,1.46,5
1930,9,52.1,1.76,1.17,5
1930,10,45.8,1.87,1.77,5
1930,11,23.6,0.62,0.92,5
1930,12,9.7,0.79,0.18,5
1930,1,34.3,2.18,2.28,6
1930,2,30.6,1.55,1.27,6
1930,3,51.9,3.21,0.72,6
1930,4,62.6,2.72,2.8,6
1930,5,65.4,7.5,6.51,6
1930,6,76.8,3.36,3.5,6
1930,7,81.1,2.83,1.07,6
1930,8,83.1,0.86,1.88,6
1930,9,71.8,4.02,2.23,6
1930,10,61.7,3.9,4.14,6
1930,11,41.1,2.07,2.33,6
1930,12,41.4,1,1.87,6
1930,1,3.3,0.9,0.49,7
1930,2,8.6,0.61,0.82,7
1930,3,34.5,1.81,0.43,7
1930,4,44.7,2.36,2.31,7
1930,5,53.2,2.4,2.93,7
1930,6,63.9,2.1,2.58,7
1930,7,74.2,2.28,0.93,7
1930,8,72.6,1.27,2.69,7
1930,9,55.5,2.95,1.18,7
1930,10,48.4,2.4,2.27,7
1930,11,27.6,0.57,1.23,7
1930,12,19,0.22,0.12,7
1930,1,46.3,1.65,1.52,8
1930,2,42,1.18,1.18,8
1930,3,57.9,2.37,1.48,8
1930,4,67.7,1.97,1.73,8
1930,5,70.9,6.45,4.33,8
1930,6,80.3,1.46,2.23,8
1930,7,81.5,2.36,0.98,8
1930,8,83.1,0.85,1.42,8
1930,9,75.9,2.73,1.64,8
1930,10,66.5,2.52,5.79,8
1930,11,48,2.49,2.41,8
1930,12,47.4,1.41,1.66,8
1931,1,14,1.6,0.17,0
1931,2,33,0.69,1.47,0
1931,3,31.5,0.94,1.34,0
1931,4,47.9,1.2,1.55,0
1931,5,49.3,2.58,1.71,0
1931,6,61.6,0.83,1.16,0
1931,7,67,3.14,1.41,0
1931,8,65.1,2.94,1.41,0
1931,9,56.7,1.14,1.44,0
1931,10,45,1.23,1.2,0
1931,11,31.5,1.62,1.76,0
1931,12,20.9,0.33,0.73,0
1931,1,16.2,0.89,0.23,1
1931,2,45.1,0.28,0.94,1
1931,3,40.7,0.26,2.46,1
1931,4,57.9,2.79,2.43,1
1931,5,61.9,4.36,2.78,1
1931,6,72.4,3.77,2.14,1
1931,7,81,2.07,2.3,1
1931,8,78.8,2.8,3.36,1
1931,9,70,2.82,2.31,1
1931,10,53.7,3.49,1.53,1
1931,11,43.4,2.35,4.08,1
1931,12,31.8,0.36,0.61,1
1931,1,-1.4,0.61,0.21,2
1931,2,20.9,1.22,0.4,2
1931,3,25.9,0.5,1.27,2
1931,4,44,1.04,0.84,2
1931,5,53.8,4.22,2.34,2
1931,6,64.2,3.73,4.17,2
1931,7,70.6,2.38,2.25,2
1931,8,69.3,1.11,2.86,2
1931,9,56.8,3.38,2.6,2
1931,10,42.7,1.58,2.42,2
1931,11,30.4,2.32,2.97,2
1931,12,17.1,0.23,0.62,2
1931,1,1.5,0.96,0.55,3
1931,2,30,0.87,0.56,3
1931,3,28.4,1.43,1.1,3
1931,4,47.8,1.85,0.74,3
1931,5,49.5,1.34,0.99,3
1931,6,58.6,1.75,1.45,3
1931,7,68.7,1.13,1.83,3
1931,8,67.5,1.28,0.56,3
1931,9,54.7,1.75,1.93,3
1931,10,37.8,1.75,0.52,3
1931,11,29.4,1.37,1.43,3
1931,12,25.1,0.27,0.96,3
1931,1,9.3,0.72,0.22,4
1931,2,37.9,0.4,0.64,4
1931,3,35.2,0.41,1.71,4
1931,4,52.3,3.8,1.25,4
1931,5,56,5.12,2.08,4
1931,6,67.1,3.24,2.58,4
1931,7,77.7,1.45,1.94,4
1931,8,73.3,3.89,2.31,4
1931,9,63.7,1.57,2.12,4
1931,10,48.8,2.79,1.11,4
1931,11,36.9,1.88,2,4
1931,12,27.6,0.22,1.03,4
1931,1,-3.3,0.29,0.18,5
1931,2,20.9,1.3,0.3,5
1931,3,25.5,0.11,1.06,5
1931,4,47,1.43,0.49,5
1931,5,50.6,2.7,1.48,5
1931,6,63.2,3.03,2.34,5
1931,7,72.4,0.93,3,5
1931,8,70.2,1.46,2.28,5
1931,9,56,1.17,2.18,5
1931,10,39.8,1.77,1.39,5
1931,11,28.1,0.92,0.63,5
1931,12,18.8,0.18,0.29,5
1931,1,23.8,2.28,0.61,6
1931,2,50.2,1.27,2.65,6
1931,3,47.4,0.72,3.15,6
1931,4,64.4,2.8,2.84,6
1931,5,66.9,6.51,2.94,6
1931,6,76.7,3.5,1.96,6
1931,7,83.6,1.07,3.01,6
1931,8,83.1,1.88,2.91,6
1931,9,76.6,2.23,1.15,6
1931,10,59.4,4.14,4.35,6
1931,11,49.2,2.33,4.68,6
1931,12,38.5,1.87,1.31,6
1931,1,4.2,0.49,0.2,7
1931,2,31.5,0.82,0.3,7
1931,3,30.6,0.43,1.23,7
1931,4,49.6,2.31,0.64,7
1931,5,53.5,2.93,2.03,7
1931,6,65.2,2.58,2.19,7
1931,7,76.9,0.93,1.53,7
1931,8,72.7,2.69,1.6,7
1931,9,60.3,1.18,1.37,7
1931,10,44.3,2.27,1.21,7
1931,11,33.2,1.23,0.91,7
1931,12,24.6,0.12,0.96,7
1931,1,36.8,1.52,2.44,8
1931,2,55.4,1.18,2.61,8
1931,3,52.9,1.48,2.15,8
1931,4,68.9,1.73,2.49,8
1931,5,71.7,4.33,2.41,8
1931,6,78.8,2.23,2.04,8
1931,7,83.1,0.98,2.77,8
1931,8,83,1.42,2.03,8
1931,9,78.2,1.64,0.57,8
1931,10,64.4,5.79,2.17,8
1931,11,53.3,2.41,2.04,8
1931,12,43.6,1.66,3.45,8
1932,1,24.4,0.17,0.88,0
1932,2,31.2,1.47,1.41,0
1932,3,30.7,1.34,1.46,0
1932,4,42.8,1.55,2.25,0
1932,5,49.8,1.71,0.91,0
1932,6,64.5,1.16,1.75,0
1932,7,68.9,1.41,2.3,0
1932,8,65.4,1.41,1.99,0
1932,9,60.7,1.44,0.52,0
1932,10,48.5,1.2,1.06,0
1932,11,30.4,1.76,0.3,0
1932,12,22.2,0.73,1.14,0
1932,1,34.6,0.23,1.37,1
1932,2,40.3,0.94,0.72,1
1932,3,37.6,2.46,0.8,1
1932,4,51.9,2.43,2.14,1
1932,5,59.9,2.78,2.16,1
1932,6,77.2,2.14,5.64,1
1932,7,80,2.3,2.85,1
1932,8,75.2,3.36,2.79,1
1932,9,76.7,2.31,2.2,1
1932,10,60.5,1.53,0.98,1
1932,11,44.5,4.08,0.28,1
1932,12,36.9,0.61,1.04,1
1932,1,18,0.21,1.13,2
1932,2,25.2,0.4,0.61,2
1932,3,26.6,1.27,0.96,2
1932,4,44.2,0.84,1.94,2
1932,5,52.4,2.34,3.06,2
1932,6,68.2,4.17,2.85,2
1932,7,71,2.25,2.87,2
1932,8,66.1,2.86,3.5,2
1932,9,63,2.6,1.09,2
1932,10,49.4,2.42,1.57,2
1932,11,33.8,2.97,1.93,2
1932,12,22.5,0.62,0.55,2
1932,1,26.5,0.55,1.12,3
1932,2,30.2,0.56,0.92,3
1932,3,30.3,1.1,1.88,3
1932,4,42.1,0.74,2.23,3
1932,5,52,0.99,1.95,3
1932,6,63.2,1.45,3.48,3
1932,7,67.2,1.83,1.56,3
1932,8,65.7,0.56,1.83,3
1932,9,55.6,1.93,0.37,3
1932,10,44,0.52,1.83,3
1932,11,26.4,1.43,1.44,3
1932,12,22.2,0.96,1.19,3
1932,1,30.4,0.22,1.07,4
1932,2,35.4,0.64,0.7,4
1932,3,33,1.71,0.8,4
1932,4,48.6,1.25,2.12,4
1932,5,56.5,2.08,2.77,4
1932,6,74.8,2.58,4.19,4
1932,7,76.6,1.94,2.79,4
1932,8,72.4,2.31,3.07,4
1932,9,69.6,2.12,1.28,4
1932,10,53.8,1.11,1.21,4
1932,11,36.2,2,0.13,4
1932,12,28.6,1.03,0.44,4
1932,1,19.8,0.18,0.56,5
1932,2,27.2,0.3,0.36,5
1932,3,25.2,1.06,0.7,5
1932,4,43.7,0.49,2.14,5
1932,5,52.9,1.48,2.22,5
1932,6,68.2,2.34,3.99,5
1932,7,70.6,3,2.02,5
1932,8,66.5,2.28,1.8,5
1932,9,60.7,2.18,0.69,5
1932,10,46.9,1.39,2.37,5
1932,11,28.9,0.63,0.48,5
1932,12,19.4,0.29,0.19,5
1932,1,40.5,0.61,4.9,6
1932,2,46.6,2.65,2.17,6
1932,3,44.2,3.15,1.12,6
1932,4,55.8,2.84,2.44,6
1932,5,64.3,2.94,2.17,6
1932,6,79.3,1.96,7.09,6
1932,7,82.6,3.01,2.53,6
1932,8,78.7,2.91,2.48,6
1932,9,80.1,1.15,1.57,6
1932,10,66.4,4.35,2.02,6
1932,11,52.8,4.68,0.45,6
1932,12,43.4,1.31,4.77,6
1932,1,26.7,0.2,0.66,7
1932,2,32,0.3,0.25,7
1932,3,30.3,1.23,0.94,7
1932,4,46.7,0.64,2.69,7
1932,5,54.7,2.03,3.16,7
1932,6,73.2,2.19,3.93,7
1932,7,76.1,1.53,1.73,7
1932,8,71.2,1.6,2.41,7
1932,9,66.7,1.37,1.02,7
1932,10,50.6,1.21,1.12,7
1932,11,32.8,0.91,0.16,7
1932,12,23,0.96,0.31,7
1932,1,45.9,2.44,3.74,8
1932,2,51.5,2.61,2.91,8
1932,3,51,2.15,1.22,8
1932,4,60.3,2.49,2.13,8
1932,5,68.5,2.41,2.89,8
1932,6,80.2,2.04,2.93,8
1932,7,82.2,2.77,2.23,8
1932,8,80.1,2.03,3.54,8
1932,9,80.5,0.57,5.31,8
1932,10,70.8,2.17,0.82,8
1932,11,58.3,2.04,0.64,8
1932,12,47.3,3.45,3.18,8
1933,1,18.4,0.88,0.68,0
1933,2,31,1.41,0.63,0
1933,3,29.2,1.46,1.09,0
1933,4,43.8,2.25,2.71,0
1933,5,53.2,0.91,2.03,0
1933,6,59.8,1.75,0.99,0
1933,7,68.3,2.3,1.85,0
1933,8,66.1,1.99,2.5,0
1933,9,57,0.52,1.9,0
1933,10,44.5,1.06,0.39,0
1933,11,35.3,0.3,0.8,0
1933,12,17.5,1.14,1.4,0
1933,1,26.7,1.37,0.22,1
1933,2,39.2,0.72,0.24,1
1933,3,35.5,0.8,1.32,1
1933,4,56.4,2.14,2.35,1
1933,5,65,2.16,3.63,1
1933,6,73,5.64,0.87,1
1933,7,81.2,2.85,2.61,1
1933,8,78.5,2.79,5.27,1
1933,9,67.6,2.2,2.1,1
1933,10,53.9,0.98,0.79,1
1933,11,39.4,0.28,0.69,1
1933,12,26.2,1.04,1.23,1
1933,1,12.1,1.13,0.88,2
1933,2,12.9,0.61,0.67,2
1933,3,17,0.96,1.36,2
1933,4,41.5,1.94,1.54,2
1933,5,55.6,3.06,3.48,2
1933,6,67.3,2.85,2.04,2
1933,7,69.7,2.87,2.55,2
1933,8,67.6,3.5,1.74,2
1933,9,56.1,1.09,3.04,2
1933,10,41.2,1.57,1.55,2
1933,11,24,1.93,0.95,2
1933,12,9.8,0.55,1.14,2
1933,1,15.5,1.12,1.32,3
1933,2,21.4,0.92,1.03,3
1933,3,22.3,1.88,0.77,3
1933,4,42.6,2.23,1.94,3
1933,5,51.8,1.95,2.78,3
1933,6,60,3.48,1.73,3
1933,7,66.6,1.56,0.53,3
1933,8,64.7,1.83,2.72,3
1933,9,54,0.37,0.88,3
1933,10,39.6,1.83,1.85,3
1933,11,31.8,1.44,1.01,3
1933,12,15.2,1.19,2.94,3
1933,1,18.6,1.07,0.19,4
1933,2,29.2,0.7,0.22,4
1933,3,28.9,0.8,2.01,4
1933,4,51.1,2.12,2.87,4
1933,5,61.3,2.77,3.04,4
1933,6,69,4.19,1.06,4
1933,7,76.7,2.79,2.89,4
1933,8,73.6,3.07,4.01,4
1933,9,61.8,1.28,2.35,4
1933,10,47.2,1.21,0.06,4
1933,11,36.2,0.13,0.3,4
1933,12,19.2,0.44,1.13,4
1933,1,8.2,0.56,0.79,5
1933,2,12.2,0.36,0.28,5
1933,3,18.2,0.7,0.49,5
1933,4,43.8,2.14,1.3,5
1933,5,55.7,2.22,3.22,5
1933,6,66.8,3.99,1.8,5
1933,7,70.1,2.02,2.12,5
1933,8,68.1,1.8,0.73,5
1933,9,56.4,0.69,0.83,5
1933,10,37.6,2.37,0.53,5
1933,11,24.2,0.48,0.69,5
1933,12,11.4,0.19,0.91,5
1933,1,38.5,4.9,1.26,6
1933,2,48.8,2.17,1.29,6
1933,3,44.5,1.12,2.36,6
1933,4,62.1,2.44,2.92,6
1933,5,68.6,2.17,4.95,6
1933,6,76.9,7.09,0.44,6
1933,7,83,2.53,3.06,6
1933,8,81.4,2.48,5.31,6
1933,9,72.9,1.57,3.33,6
1933,10,59.7,2.02,2.33,6
1933,11,45.2,0.45,1.56,6
1933,12,34.6,4.77,1.47,6
1933,1,12.7,0.66,0.21,7
1933,2,20.4,0.25,0.28,7
1933,3,23.4,0.94,1.56,7
1933,4,48.1,2.69,1.63,7
1933,5,58.5,3.16,3.13,7
1933,6,67.8,3.93,1.37,7
1933,7,74.1,1.73,2.13,7
1933,8,71.6,2.41,2.24,7
1933,9,60,1.02,1.05,7
1933,10,43.1,1.12,0.12,7
1933,11,32.3,0.16,0.26,7
1933,12,15.5,0.31,0.54,7
1933,1,46.6,3.74,1.48,8
1933,2,55.7,2.91,1.78,8
1933,3,51.6,1.22,1.54,8
1933,4,66,2.13,1.16,8
1933,5,71.8,2.89,3.32,8
1933,6,79.9,2.93,0.71,8
1933,7,83.1,2.23,3.4,8
1933,8,82.1,3.54,3,8
1933,9,73.3,5.31,2.2,8
1933,10,63.2,0.82,1.17,8
1933,11,50.9,0.64,0.95,8
1933,12,42.4,3.18,1.52,8
1934,1,24,0.68,0.36,0
1934,2,19.4,0.63,2,0
1934,3,35.8,1.09,0.53,0
1934,4,39.2,2.71,1.16,0
1934,5,49.1,2.03,1.51,0
1934,6,65.1,0.99,0.94,0
1934,7,69,1.85,1.25,0
1934,8,64.5,2.5,1.65,0
1934,9,61.1,1.9,1.2,0
1934,10,49.3,0.39,0.14,0
1934,11,36.8,0.8,1.08,0
1934,12,31.8,1.4,0.76,0
1934,1,37.3,0.22,0.44,1
1934,2,30,0.24,1.15,1
1934,3,44.8,1.32,0.68,1
1934,4,53.4,2.35,1.2,1
1934,5,63.8,3.63,2.59,1
1934,6,80.3,0.87,2.83,1
1934,7,81,2.61,1.05,1
1934,8,75.9,5.27,1.37,1
1934,9,73.4,2.1,3.81,1
1934,10,56.5,0.79,1.23,1
1934,11,45.6,0.69,2.35,1
1934,12,37.9,1.23,0.4,1
1934,1,14.5,0.88,0.55,2
1934,2,6.7,0.67,0.29,2
1934,3,25.1,1.36,0.75,2
1934,4,40.1,1.54,1.15,2
1934,5,54.8,3.48,1.04,2
1934,6,71.4,2.04,4.02,2
1934,7,71.6,2.55,2.37,2
1934,8,65.9,1.74,2.07,2
1934,9,61.5,3.04,3.28,2
1934,10,41,1.55,2.59,2
1934,11,24.2,0.95,1.41,2
1934,12,8.2,1.14,0.94,2
1934,1,20.4,1.32,0.99,3
1934,2,14.2,1.03,0.48,3
1934,3,32.4,0.77,1.99,3
1934,4,38.4,1.94,0.64,3
1934,5,48.4,2.78,0.72,3
1934,6,64.1,1.73,3.22,3
1934,7,69.1,0.53,0.86,3
1934,8,64.1,2.72,0.37,3
1934,9,54.2,0.88,1.3,3
1934,10,43.8,1.85,1.61,3
1934,11,34.4,1.01,0.7,3
1934,12,20.8,2.94,1.36,3
1934,1,31,0.19,0.3,4
1934,2,22.6,0.22,0.85,4
1934,3,37.2,2.01,0.72,4
1934,4,47.4,2.87,0.54,4
1934,5,56.6,3.04,1.12,4
1934,6,76.6,1.06,3.05,4
1934,7,76.9,2.89,1.16,4
1934,8,70.2,4.01,1.8,4
1934,9,67.6,2.35,2.55,4
1934,10,51.4,0.06,0.86,4
1934,11,39.5,0.3,1.09,4
1934,12,30.6,1.13,0.47,4
1934,1,10.9,0.79,0.22,5
1934,2,7.5,0.28,0.07,5
1934,3,28.2,0.49,0.51,5
1934,4,39.6,1.3,0.45,5
1934,5,54.3,3.22,0.34,5
1934,6,70.6,1.8,3.08,5
1934,7,72,2.12,1.25,5
1934,8,68.1,0.73,1.17,5
1934,9,60.6,0.83,0.93,5
1934,10,40.8,0.53,1.07,5
1934,11,27.1,0.69,0.27,5
1934,12,7.6,0.91,0.31,5
1934,1,45.1,1.26,1.72,6
1934,2,38.2,1.29,1.28,6
1934,3,51.1,2.36,1.99,6
1934,4,59.8,2.92,2.62,6
1934,5,70.2,4.95,2.63,6
1934,6,80.3,0.44,2.44,6
1934,7,83.7,3.06,0.63,6
1934,8,79.3,5.31,2.21,6
1934,9,77.9,3.33,5.97,6
1934,10,62.3,2.33,1.13,6
1934,11,51.2,1.56,3.75,6
1934,12,45.1,1.47,0.74,6
1934,1,23.8,0.21,0.2,7
1934,2,15.6,0.28,0.17,7
1934,3,32.8,1.56,0.95,7
1934,4,44.2,1.63,0.49,7
1934,5,54.4,3.13,0.6,7
1934,6,75.5,1.37,3.08,7
1934,7,76.8,2.13,1.79,7
1934,8,69.2,2.24,1.31,7
1934,9,65.1,1.05,1.81,7
1934,10,47.6,0.12,1.29,7
1934,11,34.9,0.26,0.41,7
1934,12,20.2,0.54,0.3,7
1934,1,50.9,1.48,2.88,8
1934,2,46.4,1.78,1.3,8
1934,3,58.3,1.54,2.7,8
1934,4,64.6,1.16,2.65,8
1934,5,74.5,3.32,1.87,8
1934,6,79.8,0.71,0.88,8
1934,7,83.6,3.4,1.62,8
1934,8,81.6,3,1.31,8
1934,9,80,2.2,2.2,8
1934,10,68.9,1.17,0.36,8
1934,11,57,0.95,3.16,8
1934,12,53.3,1.52,1.48,8
1935,1,29.3,0.36,0.99,0
1935,2,32.9,2,0.78,0
1935,3,38.9,0.53,1.2,0
1935,4,46.4,1.16,2.58,0
1935,5,58.5,1.51,3.81,0
1935,6,63,0.94,0.94,0
1935,7,70.6,1.25,1.54,0
1935,8,67.8,1.65,1.72,0
1935,9,55.4,1.2,2.08,0
1935,10,50,0.14,0.83,0
1935,11,35.8,1.08,0.57,0
1935,12,27.1,0.76,0.48,0
1935,1,34.7,0.44,0.54,1
1935,2,34.9,1.15,0.77,1
1935,3,42.7,0.68,0.78,1
1935,4,55.9,1.2,1.06,1
1935,5,69,2.59,7.35,1
1935,6,79.9,2.83,5.03,1
1935,7,86.8,1.05,0.78,1
1935,8,82.8,1.37,2.68,1
1935,9,65.1,3.81,3.08,1
1935,10,61,1.23,2.31,1
1935,11,45.8,2.35,2.21,1
1935,12,31.5,0.4,0.26,1
1935,1,13.3,0.55,1.27,2
1935,2,11.7,0.29,0.32,2
1935,3,22.6,0.75,1.58,2
1935,4,40.8,1.15,2.4,2
1935,5,62.3,1.04,2.21,2
1935,6,66.3,4.02,4.65,2
1935,7,70,2.37,3.96,2
1935,8,64.7,2.07,4.57,2
1935,9,53.4,3.28,1.3,2
1935,10,48.6,2.59,1.83,2
1935,11,33.2,1.41,1.07,2
1935,12,9.4,0.94,0.77,2
1935,1,27,0.99,1.33,3
1935,2,29.2,0.48,0.34,3
1935,3,33.2,1.99,1.81,3
1935,4,45.7,0.64,1.51,3
1935,5,58.3,0.72,1.99,3
1935,6,58.7,3.22,1.64,3
1935,7,68,0.86,1.74,3
1935,8,65,0.37,0.72,3
1935,9,49.7,1.3,0.31,3
1935,10,46.5,1.61,0.99,3
1935,11,35.6,0.7,0.74,3
1935,12,21.9,1.36,0.51,3
1935,1,29.9,0.3,0.21,4
1935,2,29.6,0.85,0.63,4
1935,3,36.9,0.72,0.78,4
1935,4,50.8,0.54,3.54,4
1935,5,68.4,1.12,6.16,4
1935,6,73.8,3.05,3.71,4
1935,7,81.4,1.16,1.39,4
1935,8,75,1.8,2.47,4
1935,9,58.4,2.55,1.57,4
1935,10,55.5,0.86,0.74,4
1935,11,39.8,1.09,0.96,4
1935,12,24.7,0.47,0.3,4
1935,1,15,0.22,0.42,5
1935,2,18.8,0.07,0.21,5
1935,3,25.9,0.51,1.03,5
1935,4,43.3,0.45,2.06,5
1935,5,63.4,0.34,2.71,5
1935,6,64.1,3.08,3.04,5
1935,7,71.8,1.25,4.51,5
1935,8,67.1,1.17,2.24,5
1935,9,52.1,0.93,0.43,5
1935,10,48.2,1.07,0.15,5
1935,11,32.7,0.27,0.74,5
1935,12,11.7,0.31,0.51,5
1935,1,40.8,1.72,1.52,6
1935,2,41.7,1.28,1.04,6
1935,3,48.1,1.99,3.89,6
1935,4,61.2,2.62,2.38,6
1935,5,70.2,2.63,7.82,6
1935,6,82.2,2.44,6.72,6
1935,7,87.7,0.63,1.01,6
1935,8,86.4,2.21,2.72,6
1935,9,70.5,5.97,2.71,6
1935,10,65.1,1.13,3.08,6
1935,11,52.1,3.75,2.69,6
1935,12,39.6,0.74,1.9,6
1935,1,24.4,0.2,0.25,7
1935,2,25.6,0.17,0.58,7
1935,3,31.2,0.95,1.21,7
1935,4,46.9,0.49,3.77,7
1935,5,68,0.6,2.82,7
1935,6,69.4,3.08,2.83,7
1935,7,76.8,1.79,1.88,7
1935,8,71.1,1.31,1.8,7
1935,9,55.6,1.81,0.41,7
1935,10,52,1.29,0.22,7
1935,11,37,0.41,0.47,7
1935,12,19.8,0.3,0.56,7
1935,1,47.6,2.88,1.23,8
1935,2,49.7,1.3,1.92,8
1935,3,54.6,2.7,1.5,8
1935,4,66.6,2.65,2.08,8
1935,5,73.9,1.87,6.38,8
1935,6,83.4,0.88,4.68,8
1935,7,84.9,1.62,2.2,8
1935,8,84.3,1.31,1.6,8
1935,9,76,2.2,5.04,8
1935,10,70.7,0.36,2.14,8
1935,11,58.2,3.16,1.72,8
1935,12,48.3,1.48,2.52,8
1936,1,29,0.99,0.88,0
1936,2,29.9,0.78,1.94,0
1936,3,35.3,1.2,1.01,0
1936,4,41.7,2.58,0.86,0
1936,5,47.3,3.81,1.78,0
1936,6,61.4,0.94,1.4,0
1936,7,68.6,1.54,2.19,0
1936,8,66.7,1.72,2.62,0
1936,9,57.8,2.08,1.69,0
1936,10,45.9,0.83,1.27,0
1936,11,32.1,0.57,0.35,0
1936,12,26.3,0.48,1.19,0
1936,1,33.4,0.54,0.67,1
1936,2,37.6,0.77,0.21,1
1936,3,49.4,0.78,0.13,1
1936,4,51.1,1.06,1.11,1
1936,5,58.4,7.35,4.84,1
1936,6,70.5,5.03,1.37,1
1936,7,83.6,0.78,0.8,1
1936,8,79.6,2.68,1.08,1
1936,9,68.2,3.08,4.59,1
1936,10,54.7,2.31,1.83,1
1936,11,38.5,2.21,0.15,1
1936,12,32.1,0.26,1.06,1
1936,1,2.4,1.27,0.81,2
1936,2,20.8,0.32,1.34,2
1936,3,27.4,1.58,1.46,2
1936,4,38.5,2.4,1.3,2
1936,5,50.4,2.21,2.62,2
1936,6,59.9,4.65,1.89,2
1936,7,73.9,3.96,0.81,2
1936,8,67.1,4.57,2.95,2
1936,9,56.1,1.3,2.24,2
1936,10,43.4,1.83,0.74,2
1936,11,20.9,1.07,1.01,2
1936,12,11.9,0.77,1.46,2
1936,1,15.2,1.33,1.54,3
1936,2,27.3,0.34,2.07,3
1936,3,26.7,1.81,1.09,3
1936,4,35.6,1.51,1.08,3
1936,5,46.9,1.99,1.09,3
1936,6,57.4,1.64,1.85,3
1936,7,68.2,1.74,0.79,3
1936,8,63.4,0.72,1.13,3
1936,9,56.1,0.31,1,3
1936,10,42.1,0.99,0.78,3
1936,11,24.8,0.74,0.49,3
1936,12,24.2,0.51,1.39,3
1936,1,25.6,0.21,0.92,4
1936,2,32.5,0.63,0.89,4
1936,3,41.1,0.78,0.59,4
1936,4,44,3.54,1.63,4
1936,5,51.6,6.16,3.12,4
1936,6,65.5,3.71,1.98,4
1936,7,80,1.39,0.54,4
1936,8,74,2.47,1.6,4
1936,9,63.1,1.57,1.66,4
1936,10,48.4,0.74,0.38,4
1936,11,32.4,0.96,0.33,4
1936,12,26.5,0.3,0.66,4
1936,1,2.4,0.42,0.58,5
1936,2,23.3,0.21,0.73,5
1936,3,25.6,1.03,0.81,5
1936,4,37.9,2.06,0.4,5
1936,5,49.1,2.71,0.72,5
1936,6,60.4,3.04,1.36,5
1936,7,73.8,4.51,0.64,5
1936,8,65.9,2.24,1.44,5
1936,9,56.9,0.43,1.14,5
1936,10,42.9,0.15,0.22,5
1936,11,16.4,0.74,0.35,5
1936,12,11.9,0.51,0.42,5
1936,1,41.4,1.52,0.46,6
1936,2,43.8,1.04,0.44,6
1936,3,55.8,3.89,0.58,6
1936,4,57.6,2.38,0.97,6
1936,5,64.4,7.82,4.74,6
1936,6,74.5,6.72,1.69,6
1936,7,83.5,1.01,0.93,6
1936,8,83.3,2.72,0.21,6
1936,9,70.4,2.71,7.57,6
1936,10,62.1,3.08,2.88,6
1936,11,44.7,2.69,0.51,6
1936,12,37.6,1.9,1.79,6
1936,1,15.6,0.25,0.69,7
1936,2,29.8,0.58,0.75,7
1936,3,34.7,1.21,0.75,7
1936,4,40.1,3.77,1.28,7
1936,5,50.2,2.82,1.5,7
1936,6,63.1,2.83,1.29,7
1936,7,78.5,1.88,0.58,7
1936,8,71.5,1.8,1.67,7
1936,9,62.1,0.41,0.76,7
1936,10,46.1,0.22,0.38,7
1936,11,26.7,0.47,0.88,7
1936,12,20.2,0.56,0.37,7
1936,1,50,1.23,0.65,8
